image_path,original_path,severity,response_label
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-42.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-42.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-43.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-43.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-5.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-6.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-7.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosis-Vulva-9.jpg,data/raw/PSORIASIS/Lichen-Sclerosis-Vulva-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-10.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-11.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-15.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-15.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-16.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-16.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-18.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-18.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-19.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-2.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-20.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-20.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-21.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-22.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-23.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-23.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-24.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-24.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-25.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-25.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-26.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-26.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-27.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-27.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-28.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-28.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-29.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-29.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-3.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-31.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-31.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-32.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-32.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-33.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-33.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-35.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-35.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-36.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-36.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-37.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-37.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-38.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-38.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-39.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-39.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-4.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-40.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-40.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-41.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-41.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-42.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-42.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-43.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-43.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-5.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-6.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Penis-7.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Penis-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-1.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-1.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-10.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-10.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-100.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-100.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-101.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-101.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-102.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-102.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-104.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-104.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-105.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-105.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-106.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-106.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-107.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-107.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-11.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-11.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-111.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-111.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-113.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-113.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-115.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-115.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-118.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-118.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-119.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-119.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-12.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-12.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-120.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-120.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-121.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-121.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-128.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-128.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-129.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-129.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-13.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-13.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-130.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-130.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-131.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-131.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-132.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-132.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-133.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-133.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-14.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-14.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-16.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-16.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-19.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-19.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-2.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-2.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-21.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-21.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-22.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-22.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-25.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-25.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-27.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-27.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-29.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-29.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-3.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-3.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-30.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-30.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-32.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-32.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-33.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-33.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-34.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-34.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-36.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-36.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-37.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-37.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-39.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-39.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-4.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-4.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-44.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-44.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-45.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-45.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-46.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-46.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-47.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-47.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-48.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-48.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-5.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-5.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-50.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-50.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-52.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-52.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-55.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-55.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-56.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-56.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-57.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-57.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-58.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-58.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-59.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-59.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-6.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-6.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-60.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-60.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-61.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-61.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-62.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-62.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-63.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-63.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-64.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-64.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-66.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-66.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-67.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-67.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-68.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-68.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-69.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-69.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-7.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-7.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-70.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-70.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-71.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-71.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-75.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-75.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-76.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-76.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-79.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-79.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-8.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-8.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-80.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-80.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-81.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-81.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-84.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-84.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-85.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-85.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-87.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-87.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-88.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-88.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-9.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-9.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-90.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-90.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-91.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-91.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-93.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-93.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-95.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-95.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-96.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-96.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-97.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-97.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-98.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-98.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Sclerosus-Skin-99.jpg,data/raw/PSORIASIS/Lichen-Sclerosus-Skin-99.jpg,Severe,1
data/processed/PSORIASIS/Lichen-Spinulosa-1.jpg,data/raw/PSORIASIS/Lichen-Spinulosa-1.jpg,Severe,1
data/processed/PSORIASIS/Palmoplantar-Keratoderma-1.jpg,data/raw/PSORIASIS/Palmoplantar-Keratoderma-1.jpg,Severe,1
data/processed/PSORIASIS/Palmoplantar-Keratoderma-2.jpg,data/raw/PSORIASIS/Palmoplantar-Keratoderma-2.jpg,Severe,1
data/processed/PSORIASIS/Palmoplantar-Keratoderma-3.jpg,data/raw/PSORIASIS/Palmoplantar-Keratoderma-3.jpg,Severe,1
data/processed/PSORIASIS/Palmoplantar-Keratoderma-4.jpg,data/raw/PSORIASIS/Palmoplantar-Keratoderma-4.jpg,Severe,1
data/processed/PSORIASIS/Palmoplantar-Keratoderma-5.jpg,data/raw/PSORIASIS/Palmoplantar-Keratoderma-5.jpg,Severe,1
data/processed/PSORIASIS/Palmoplantar-Keratoderma-6.jpg,data/raw/PSORIASIS/Palmoplantar-Keratoderma-6.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-1.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-1.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-10.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-10.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-11.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-11.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-12.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-12.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-13.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-13.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-14.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-14.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-15.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-15.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-16.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-16.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-17.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-17.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-18.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-18.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-19.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-19.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-2.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-2.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-20.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-20.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-21.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-21.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-22.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-22.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-23.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-23.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-24.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-24.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-25.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-25.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-27.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-27.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-28.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-28.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-29.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-29.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-3.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-3.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-30.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-30.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-31.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-31.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-32.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-32.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-33.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-33.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-34.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-34.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-35.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-35.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-36.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-36.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-37.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-37.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-38.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-38.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-39.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-39.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-4.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-4.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-40.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-40.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-41.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-41.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-42.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-42.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-44.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-44.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-45.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-45.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-46.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-46.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-47.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-47.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-48.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-48.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-50.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-50.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-51.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-51.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-52.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-52.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-54.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-54.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-55.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-55.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-7.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-7.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-8.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-8.jpg,Severe,1
data/processed/PSORIASIS/Pityriasis-Lichenoides-9.jpg,data/raw/PSORIASIS/Pityriasis-Lichenoides-9.jpg,Severe,1
data/processed/PSORIASIS/Psoriasis-Anus-1.jpg,data/raw/PSORIASIS/Psoriasis-Anus-1.jpg,Severe,1
data/processed/PSORIASIS/Psoriasis-Anus-10.jpg,data/raw/PSORIASIS/Psoriasis-Anus-10.jpg,Severe,1
data/processed/PSORIASIS/Psoriasis-Anus-11.jpg,data/raw/PSORIASIS/Psoriasis-Anus-11.jpg,Severe,1
